forum_id,comment_id,message,cleaned_message,sentiment_score
1814290,66488422,good see bitchy arrow finally bite dust though given real also still going arthur jokes getting old point tbh yeah know gonna happen lisa know,good see bitchy arrow finally bite dust though given real also still going arthur jokes getting old point tbh yeah know gonna happen lisa know,0.4215
1813215,58732104,anime discussion post discuss manga beyond episode ooh underworld discovered actually quite interesting seeing network existing underground time got see tense action tamaki pretty awesome gets serious,anime discussion post discuss manga beyond episode ooh underworld discovered actually quite interesting seeing network existing underground time got see tense action tamaki pretty awesome gets serious,0.8221
1813215,58732234,great episode love ep,great episode love ep,0.8519
1813215,58732378,last part tamaki unexpected tamaki defeated guy supposed kill must pretty weak assassin abyss cool name give strong person knights ashen flame sho everyone else weak af,last part tamaki unexpected tamaki defeated guy supposed kill must pretty weak assassin abyss cool name give strong person knights ashen flame sho everyone else weak af,-0.7003
1813215,58732479,yo maki beast love watching fight putting work made quick work goons,yo maki beast love watching fight putting work made quick work goons,0.3818
1813215,58732509,want arthur cuteness!sho main dish second core expect enemies weak though assault quite hot!i hope see many cours want see turn super long anime series,want arthur cuteness!sho main dish second core expect enemies weak though assault quite hot!i hope see many cours want see turn super long anime series,-0.4226
1813215,58732533,damn maki beast taking guys almost feel sorry oh tamaki lucky lecher lure love moments iris brutal took opponent behind,damn maki beast taking guys almost feel sorry oh tamaki lucky lecher lure love moments iris brutal took opponent behind,0.046
1813215,58732635,sho even realize dangerious strong fire force 8 really moment sees alive yare yare got everything,sho even realize dangerious strong fire force 8 really moment sees alive yare yare got everything,0.5809
1813215,58732734,nice maki tamaki got lot sakuga fight scenes episode,nice maki tamaki got lot sakuga fight scenes episode,0.0516
1813215,58732840,iris way finding real tamaki hilarious maki tamaki fight great lol iris tamaki brutally beat guy,iris way finding real tamaki hilarious maki tamaki fight great lol iris tamaki brutally beat guy,0.4588
1813215,58732846,girls action straight start maki badass new toys vulcan made alsolatom,girls action straight start maki badass new toys vulcan made alsolatom,0.0772
1813215,58732907,tanya degurechaff kicks gets realseriously villain bludgeoned death,tanya degurechaff kicks gets realseriously villain bludgeoned death,-0.8176
1813215,58733099,maki fight amazing still wish would ditch tamaki fanservice bit character development would done better without also iris beating shit dude made wheeze,maki fight amazing still wish would ditch tamaki fanservice bit character development would done better without also iris beating shit dude made wheeze,0.6888
1813215,58733158,maki fan episode definitely knew please tamaki fight hilarious side things still good different way,maki fan episode definitely knew please tamaki fight hilarious side things still good different way,0.8519
1813215,58733185,maki fight amazing still wish would ditch tamaki fanservice bit character development would done better without agree sometimes wishe fanservice character getting bit repetitive laugh iris beating guy senseless came smug,maki fight amazing still wish would ditch tamaki fanservice bit character development would done better without agree sometimes wishe fanservice character getting bit repetitive laugh iris beating guy senseless came smug,0.7261
1813215,58733189,absolutely dreadful episode build nether place sort horrifying place crawling danger every corner yet every enemy encountered far absolutely floored also author misses good opportunity build little bit upon tamaki character yet getting another tonally deaf fanservice scene guess helps win fight bad guy guess forever stuck status fanservice tool nothing feel like anime intelligence insulting times,absolutely dreadful episode build nether place sort horrifying place crawling danger every corner yet every enemy encountered far absolutely floored also author misses good opportunity build little bit upon tamaki character yet getting another tonally deaf fanservice scene guess helps win fight bad guy guess forever stuck status fanservice tool nothing feel like anime intelligence insulting times,-0.917
1813215,58733198,figures white clads base hidden think nether empire underground huh new members 8th sure starting shape nicely sealed gates nether though sure gave quite eerie feeling though enemies deception methods though sure proved rather interesting still well separating team forcing fight white clads unsupported maki solo fight flail men sure proved perfect stage demonstrate new gear tamaki fight assault sure fun though trait sure ended ruining badass moment overall excellent ep well introduce nether realm well show beginning 8ths assault white clads base time also well show much individual members grown since start highlight maki tamaki looking forward seeing rest team fares,figures white clads base hidden think nether empire underground huh new members 8th sure starting shape nicely sealed gates nether though sure gave quite eerie feeling though enemies deception methods though sure proved rather interesting still well separating team forcing fight white clads unsupported maki solo fight flail men sure proved perfect stage demonstrate new gear tamaki fight assault sure fun though trait sure ended ruining badass moment overall excellent ep well introduce nether realm well show beginning 8ths assault white clads base time also well show much individual members grown since start highlight maki tamaki looking forward seeing rest team fares,0.8436
1813215,58733203,interesting rather weird episode way ended first thing came mind actual fuck guess sorta nice mystery nether,interesting rather weird episode way ended first thing came mind actual fuck guess sorta nice mystery nether,0.0018
1813215,58733255,wonder shinra vision sister means scared come sister hard know real tamaki one literally voice old man! xd worry tamaki would annoyed recognized stupid thing xdgod damn maki fight awesome cool tamaki fight also exciting looked like going epic moment ended winning fanservice facepalm mean win win come on! already fanservice moment time something epic least got see iris beating shit archer iron pipe,wonder shinra vision sister means scared come sister hard know real tamaki one literally voice old man! xd worry tamaki would annoyed recognized stupid thing xdgod damn maki fight awesome cool tamaki fight also exciting looked like going epic moment ended winning fanservice facepalm mean win win come on! already fanservice moment time something epic least got see iris beating shit archer iron pipe,0.5837
1813215,58733426,hope see many cours want see turn super long anime series horrible exposition show much wasted potential even source material crap studio trying somewhat faithful still clue even every fuinny moment makes cringe want hide face shame cause unfunny etc etc whole show feels awkward hell define whole show reeks potential wasted makes really sad cause setting first episodes got really intrigued even though eventually got worse really stale hoped would somehow pick get better cause really liked setting,hope see many cours want see turn super long anime series horrible exposition show much wasted potential even source material crap studio trying somewhat faithful still clue even every fuinny moment makes cringe want hide face shame cause unfunny etc etc whole show feels awkward hell define whole show reeks potential wasted makes really sad cause setting first episodes got really intrigued even though eventually got worse really stale hoped would somehow pick get better cause really liked setting,-0.8783
1813215,58733431,go lmao didnt expect end way great ep,go lmao didnt expect end way great ep,0.8402
1813215,58733435,okay none fuckers feet half time genuine question look boots bad animation stupid design thought literally feet perpetually walking like ballerinas,okay none fuckers feet half time genuine question look boots bad animation stupid design thought literally feet perpetually walking like ballerinas,-0.091
1813215,58733460,well looks like assault evangelist guy probably virgin,well looks like assault evangelist guy probably virgin,-0.0516
1813215,58733514,absolutely dreadful episode build ether place sort horrifying place crawling danger every corner yet every enemy encountered far absolutely floored also author misses good opportunity build little bit upon tamaki character yet getting another tonally deaf fanservice scene guess helps win fight bad guy guess forever stuck status fanservice tool nothing feel like anime intelligence insulting times dude problem actually performed pretty decent assault fucking joke ignorants think assault lame lost weak ass tamaki dude freaking strong saying 100 certainty arthur shinra ones faced instead would get asses whooped feel happy tamaki got win even iris assist 1rst actual win freaking arthur beat mirage guy flaming flail freaking assault powerful combined get guys promote feminism freaking anime need understand thiskind complaining specifically female characters manga anime starts becomeannoying cannot understand unsatisfied people like complaining tamaki almost nothing rekka faces assault freaking assaultis way stronger freaking rekka performs well even gaining upper hand fight beat guy syndrome everyone downgrading enemy tamaki effort,absolutely dreadful episode build ether place sort horrifying place crawling danger every corner yet every enemy encountered far absolutely floored also author misses good opportunity build little bit upon tamaki character yet getting another tonally deaf fanservice scene guess helps win fight bad guy guess forever stuck status fanservice tool nothing feel like anime intelligence insulting times dude problem actually performed pretty decent assault fucking joke ignorants think assault lame lost weak ass tamaki dude freaking strong saying 100 certainty arthur shinra ones faced instead would get asses whooped feel happy tamaki got win even iris assist 1rst actual win freaking arthur beat mirage guy flaming flail freaking assault powerful combined get guys promote feminism freaking anime need understand thiskind complaining specifically female characters manga anime starts becomeannoying cannot understand unsatisfied people like complaining tamaki almost nothing rekka faces assault freaking assaultis way stronger freaking rekka performs well even gaining upper hand fight beat guy syndrome everyone downgrading enemy tamaki effort,-0.9822
1813215,58733667,maki showcases true best girl series rather funny female characters exposed far princess hibana sister tamaki including female villains one least fanservicey moments mean close cleavage shot episode 1 maybe like two shower scenes clearly badass capable opposed fanservice anime mean get used especially watching shounen genre seems like lot people gripes female characters show capability amount fanservice get well maki shows need give damn honestly side take tamaki serious unexpected lucky lecher lure ultimately derails think meant sort like foil character series much like black starr foil soul eater still really care character annoys sister ep funny also saving grace voiced aoi yuuki,maki showcases true best girl series rather funny female characters exposed far princess hibana sister tamaki including female villains one least fanservicey moments mean close cleavage shot episode 1 maybe like two shower scenes clearly badass capable opposed fanservice anime mean get used especially watching shounen genre seems like lot people gripes female characters show capability amount fanservice get well maki shows need give damn honestly side take tamaki serious unexpected lucky lecher lure ultimately derails think meant sort like foil character series much like black starr foil soul eater still really care character annoys sister ep funny also saving grace voiced aoi yuuki,0.9767
1813215,58733675,absolutely dreadful episode build ether place sort horrifying place crawling danger every corner yet every enemy encountered far absolutely floored also author misses good opportunity build little bit upon tamaki character yet getting another tonally deaf fanservice scene guess helps win fight bad guy guess forever stuck status fanservice tool nothing feel like anime intelligence insulting times dude problem actually performed pretty decent assault fucking joke ignorants think assault lame lost weak ass tamaki dude freaking strong saying 100 certainty arthur shinra ones faced instead would get asses whooped feel happy tamaki got win even iris assist 1rst actual win freaking arthur beat mirage guy flaming flail freaking assault powerful combined get guys promote feminism freaking anime need understand thiskind complaining specifically female characters manga anime starts becomeannoying cannot understand unsatisfied people like complaining tamaki almost nothing rekka faces assault freaking assaultis way stronger freaking rekka performs well even gaining upper hand fight beat guy syndrome everyone downgrading enemy tamaki effort completely mark writing female character well absolutrly nothing feminism trust watch little stuff able tell difference well written characters bad written characters saying author missed chance properly develop tamaki instead used fanservice tool,absolutely dreadful episode build ether place sort horrifying place crawling danger every corner yet every enemy encountered far absolutely floored also author misses good opportunity build little bit upon tamaki character yet getting another tonally deaf fanservice scene guess helps win fight bad guy guess forever stuck status fanservice tool nothing feel like anime intelligence insulting times dude problem actually performed pretty decent assault fucking joke ignorants think assault lame lost weak ass tamaki dude freaking strong saying 100 certainty arthur shinra ones faced instead would get asses whooped feel happy tamaki got win even iris assist 1rst actual win freaking arthur beat mirage guy flaming flail freaking assault powerful combined get guys promote feminism freaking anime need understand thiskind complaining specifically female characters manga anime starts becomeannoying cannot understand unsatisfied people like complaining tamaki almost nothing rekka faces assault freaking assaultis way stronger freaking rekka performs well even gaining upper hand fight beat guy syndrome everyone downgrading enemy tamaki effort completely mark writing female character well absolutrly nothing feminism trust watch little stuff able tell difference well written characters bad written characters saying author missed chance properly develop tamaki instead used fanservice tool,-0.9855
1813215,58733703,gorilla girl fight really epic,gorilla girl fight really epic,-0.3818
1813215,58733707,well looks like assault evangelist guy probably virgin chapter anime show guy eating ass wtf,well looks like assault evangelist guy probably virgin chapter anime show guy eating ass wtf,-0.8176
1813215,58733716,ladies episode one badass welll assault introduced big scary threat ended defeated great power ecchi látom,ladies episode one badass welll assault introduced big scary threat ended defeated great power ecchi látom,-0.875
1813215,58733755,girls best characters show opinion really apreciate see,girls best characters show opinion really apreciate see,0.6369
1813215,58733787,hope see many cours want see turn super long anime series horrible exposition show much wasted potential even source material crap studio trying somewhat faithful still clue even every fuinny moment makes cringe want hide face shame cause unfunny etc etc whole show feels awkward hell define whole show reeks potential wasted makes really sad cause setting first episodes got really intrigued even though eventually got worse really stale hoped would somehow pick get better cause really liked setting lol keep seething bud,hope see many cours want see turn super long anime series horrible exposition show much wasted potential even source material crap studio trying somewhat faithful still clue even every fuinny moment makes cringe want hide face shame cause unfunny etc etc whole show feels awkward hell define whole show reeks potential wasted makes really sad cause setting first episodes got really intrigued even though eventually got worse really stale hoped would somehow pick get better cause really liked setting lol keep seething bud,-0.7936
1813215,58733839,still get garbage op waited two months shit smh song bangs tho god love seeing bad ass women anime maki fight gorgeously animated tamaki fight great way idk iris confused real one lol wait see sho vs shinra animated think watching fights today completely changed perspective arc manga reading fucking dull hype af today tho,still get garbage op waited two months shit smh song bangs tho god love seeing bad ass women anime maki fight gorgeously animated tamaki fight great way idk iris confused real one lol wait see sho vs shinra animated think watching fights today completely changed perspective arc manga reading fucking dull hype af today tho,-0.8399
1813215,58733991,beat assasin like tamaki assasin feels like heaven touching part hahaha end fire beat assasin hahahalove episode,beat assasin like tamaki assasin feels like heaven touching part hahaha end fire beat assasin hahahalove episode,0.8591
1813215,58734004,maki beast! actually sick watch loved it! took care flail guy minions breaking much sweat new weapons sure powerful bless iris though find real tamaki lucky lecher lure kicks xdspeaking tamaki seems archer mean assualt joke unless lucky lercher lure involved see coming followed pretty hilarious iris striking final blow beating way mouse blocking view great!i still get garbage op waited two months shit smh song bangs tho god agree visuals op sucks much song killer repeat lot time anime fall season seems suffering lackluster op real shame,maki beast! actually sick watch loved it! took care flail guy minions breaking much sweat new weapons sure powerful bless iris though find real tamaki lucky lecher lure kicks xdspeaking tamaki seems archer mean assualt joke unless lucky lercher lure involved see coming followed pretty hilarious iris striking final blow beating way mouse blocking view great!i still get garbage op waited two months shit smh song bangs tho god agree visuals op sucks much song killer repeat lot time anime fall season seems suffering lackluster op real shame,0.3561
1813215,58734023,metro tunnels banned religious gibberish start smell bigger plot twist past,metro tunnels banned religious gibberish start smell bigger plot twist past,-0.4588
1813215,58734118,tamaki sister totally killed guy way survived,tamaki sister totally killed guy way survived,-0.3597
1813215,58734119,hope see many cours want see turn super long anime series horrible exposition show much wasted potential even source material crap studio trying somewhat faithful still clue even every fuinny moment makes cringe want hide face shame cause unfunny etc etc whole show feels awkward hell define whole show reeks potential wasted makes really sad cause setting first episodes got really intrigued even though eventually got worse really stale hoped would somehow pick get better cause really liked setting instead complaining stop watching stuck 19 episodes still complaining point quietly enjoy show leave enjoying like anime perfect,hope see many cours want see turn super long anime series horrible exposition show much wasted potential even source material crap studio trying somewhat faithful still clue even every fuinny moment makes cringe want hide face shame cause unfunny etc etc whole show feels awkward hell define whole show reeks potential wasted makes really sad cause setting first episodes got really intrigued even though eventually got worse really stale hoped would somehow pick get better cause really liked setting instead complaining stop watching stuck 19 episodes still complaining point quietly enjoy show leave enjoying like anime perfect,-0.513
1813215,58734190,episode set nether shows girls fighting wonder licht setting something glad tamaki got shine episode way dynamic sister great,episode set nether shows girls fighting wonder licht setting something glad tamaki got shine episode way dynamic sister great,0.802
1813215,58734389,expecting evangelist character bit stronger felt like fight scenes also rushed really justice,expecting evangelist character bit stronger felt like fight scenes also rushed really justice,0.7346
1813215,58734518,quite girly fire force episode time maki fight enjoyable irish turned beast mode tamaki ended naked nothing complain guess,quite girly fire force episode time maki fight enjoyable irish turned beast mode tamaki ended naked nothing complain guess,-0.0691
1813215,58734553,great see maki fighting prowess cool fight!,great see maki fighting prowess cool fight!,0.3802
1813215,58734675,cannot understand unsatisfied people like complaining tamaki almost nothing rekka faces assault freaking assaultis way stronger freaking rekka performs well even gaining upper hand fight beat guy syndrome everyone downgrading enemy tamaki effort feel stronger rekka sure initial dialogue pseudo intimidating gets completely thrown away soon tamaki uses dumbfuck lucky skeebe skill aimed easy impress kids followed alleged assassin turning red touched girl boob turns alleged assassin laughing stock beaten pulp two girls actual skill becomes pretty stale joke even creative way tamaki finally turns zero hero uses cheap cliched power friendship least maki dread palpable match guy morning star even though finish fight well stablished joke becoming irrational gorilla still well executed foundation getting prototypes built vulcan followed backstory 2nd gen capable controlling disrupting flames adds tamaki anything strenghten character either physically mentally always damsel distress rely joke tactic like lucky skebe never going real character gag character author use insert cheap fanservice low hanging fruit,cannot understand unsatisfied people like complaining tamaki almost nothing rekka faces assault freaking assaultis way stronger freaking rekka performs well even gaining upper hand fight beat guy syndrome everyone downgrading enemy tamaki effort feel stronger rekka sure initial dialogue pseudo intimidating gets completely thrown away soon tamaki uses dumbfuck lucky skeebe skill aimed easy impress kids followed alleged assassin turning red touched girl boob turns alleged assassin laughing stock beaten pulp two girls actual skill becomes pretty stale joke even creative way tamaki finally turns zero hero uses cheap cliched power friendship least maki dread palpable match guy morning star even though finish fight well stablished joke becoming irrational gorilla still well executed foundation getting prototypes built vulcan followed backstory 2nd gen capable controlling disrupting flames adds tamaki anything strenghten character either physically mentally always damsel distress rely joke tactic like lucky skebe never going real character gag character author use insert cheap fanservice low hanging fruit,0.9807
1813215,58734755,think could completely polar opposite fights one episode went fuck yeah! maki kicking ass like boss really girl forever gag character played lewds rate faith justice like literally decently written female character continue slap us face well tamaki fanservice shrug also going fights quick sure hell feel like guys strong,think could completely polar opposite fights one episode went fuck yeah! maki kicking ass like boss really girl forever gag character played lewds rate faith justice like literally decently written female character continue slap us face well tamaki fanservice shrug also going fights quick sure hell feel like guys strong,0.572
1813215,58734782,man gotta love gorilla maki easily fight redeemable part dreadful episode,man gotta love gorilla maki easily fight redeemable part dreadful episode,0.2732
1813215,58734788,great episode!maki great job! hammers really fit combat style well xdiris tamaki favorite duo ahaha fight part unexpectedly funny ending hahairis used ultimate hahahathis poor guy xd,great episode!maki great job! hammers really fit combat style well xdiris tamaki favorite duo ahaha fight part unexpectedly funny ending hahairis used ultimate hahahathis poor guy xd,0.9432
1813215,58734835,admit iris tamaki repeatedly bashing assault whilst saying latom made laugh harder comfortable admitting,admit iris tamaki repeatedly bashing assault whilst saying latom made laugh harder comfortable admitting,0.5994
1813215,58734928,girls kick ass,girls kick ass,-0.5423
1813215,58735204,get people saying tamaki lewd superpower sometimes eh damn part iris came behind guy pipe says látom beating pulp laughing like hour,get people saying tamaki lewd superpower sometimes eh damn part iris came behind guy pipe says látom beating pulp laughing like hour,0.0
1813215,58735215,way maki fight new equipment iris beating assault damn pipe brutal love see,way maki fight new equipment iris beating assault damn pipe brutal love see,-0.9001
1813215,58735454,part assassin abyss tamaki retarded done reached limit anime 1 10 episode made,part assassin abyss tamaki retarded done reached limit anime 1 10 episode made,-0.5106
1813215,58735501,bruh sister straight murdered guy terrifying soldier girl also amazing feel anime would miles better insult character like hentai girl whatever name authors choice though,bruh sister straight murdered guy terrifying soldier girl also amazing feel anime would miles better insult character like hentai girl whatever name authors choice though,-0.3182
1813215,58735580,part assassin abyss tamaki retarded done reached limit anime 1 10 episode made must someone takes seriously,part assassin abyss tamaki retarded done reached limit anime 1 10 episode made must someone takes seriously,-0.6124
1813215,58735601,part assassin abyss tamaki retarded done reached limit anime 1 10 episode made must someone takes seriously difference funny retarded episode series falls latter,part assassin abyss tamaki retarded done reached limit anime 1 10 episode made must someone takes seriously difference funny retarded episode series falls latter,-0.7003
1813215,58735761,idk discovered metro tunnel right hha underworld poor guy seems like never seen girl body xd,idk discovered metro tunnel right hha underworld poor guy seems like never seen girl body xd,0.4215
1813215,58735919,cannot understand unsatisfied people like complaining tamaki almost nothing rekka faces assault freaking assaultis way stronger freaking rekka performs well even gaining upper hand fight beat guy syndrome everyone downgrading enemy tamaki effort feel stronger rekka sure initial dialogue pseudo intimidating gets completely thrown away soon tamaki uses dumbfuck lucky skeebe skill aimed easy impress kids followed alleged assassin turning red touched girl boob turns alleged assassin laughing stock beaten pulp two girls actual skill becomes pretty stale joke even creative way tamaki finally turns zero hero uses cheap cliched power friendship least maki dread palpable match guy morning star even though finish fight well stablished joke becoming irrational gorilla still well executed foundation getting prototypes built vulcan followed backstory 2nd gen capable controlling disrupting flames adds tamaki anything strenghten character either physically mentally always damsel distress rely joke tactic like lucky skebe never going real character gag character author use insert cheap fanservice low hanging fruit yes weakness exploited order get defeated virgin guy never tasted woman fruits saw pantieshe lost compose guys remember tamaki soldier right maki example military training obviously strong enough even beat men tamaki trained become nunlike iris expect female nun capable female soldier right also iris something even scored 1 win way stronger enemy someone said could even kill demon infernals obviously assault stronger shinra arthur combined asakusa faced demon infernal even put scratch cannot believe amount downgrade guy tell manga wise tamaki got less action saw anime least give credits iris freaking assault even stops one arrows flame arrows finger alone show since saving money make sho vs shinra make look good apparently material assault cut mod edit added spoiler tags please hide plot details,cannot understand unsatisfied people like complaining tamaki almost nothing rekka faces assault freaking assaultis way stronger freaking rekka performs well even gaining upper hand fight beat guy syndrome everyone downgrading enemy tamaki effort feel stronger rekka sure initial dialogue pseudo intimidating gets completely thrown away soon tamaki uses dumbfuck lucky skeebe skill aimed easy impress kids followed alleged assassin turning red touched girl boob turns alleged assassin laughing stock beaten pulp two girls actual skill becomes pretty stale joke even creative way tamaki finally turns zero hero uses cheap cliched power friendship least maki dread palpable match guy morning star even though finish fight well stablished joke becoming irrational gorilla still well executed foundation getting prototypes built vulcan followed backstory 2nd gen capable controlling disrupting flames adds tamaki anything strenghten character either physically mentally always damsel distress rely joke tactic like lucky skebe never going real character gag character author use insert cheap fanservice low hanging fruit yes weakness exploited order get defeated virgin guy never tasted woman fruits saw pantieshe lost compose guys remember tamaki soldier right maki example military training obviously strong enough even beat men tamaki trained become nunlike iris expect female nun capable female soldier right also iris something even scored 1 win way stronger enemy someone said could even kill demon infernals obviously assault stronger shinra arthur combined asakusa faced demon infernal even put scratch cannot believe amount downgrade guy tell manga wise tamaki got less action saw anime least give credits iris freaking assault even stops one arrows flame arrows finger alone show since saving money make sho vs shinra make look good apparently material assault cut mod edit added spoiler tags please hide plot details,0.9886
1813215,58736573,yes weakness exploited order get defeated virgin guy never tasted woman fruits saw pantieshe lost compose never strong begin author made yet another virgin could found harem anime guys remember tamaki soldier right maki example military training obviously strong enough even beat men tamaki trained become nunlike iris expect female nun capable female soldier right captain kind pyrokinetic abilities brawn still stop training hard order useful team one many differences gag character real character also iris something even scored 1 win way stronger enemy someone said could even kill demon infernals obviously assault stronger shinra arthur combined asakusa faced demon infernal even put scratch portrayed huge joke totally takes away weight substance story way grasping straws make terrible cringey scene look good end looing like tryhardi cannot believe amount downgrade guy tell manga wise tamaki got less action saw anime least give credits iris give two fucks goes manga would would particular conversation manga section even read first post every single anime discussion threads site states anime discussion post discuss manga beyond episode freaking assault even stops one arrows flame arrows finger alone show since saving money make sho vs shinra make look good apparently material assault cut none matters done cheap lame joke please stop acting like fanboy exagerating situations actually shown cheap shits gigglesalso animation quality depend budget canipa already made video days ago actual research stating falls talented animators certain projects show already saves enough animation workload quite often static shots dialogue iturl,yes weakness exploited order get defeated virgin guy never tasted woman fruits saw pantieshe lost compose never strong begin author made yet another virgin could found harem anime guys remember tamaki soldier right maki example military training obviously strong enough even beat men tamaki trained become nunlike iris expect female nun capable female soldier right captain kind pyrokinetic abilities brawn still stop training hard order useful team one many differences gag character real character also iris something even scored 1 win way stronger enemy someone said could even kill demon infernals obviously assault stronger shinra arthur combined asakusa faced demon infernal even put scratch portrayed huge joke totally takes away weight substance story way grasping straws make terrible cringey scene look good end looing like tryhardi cannot believe amount downgrade guy tell manga wise tamaki got less action saw anime least give credits iris give two fucks goes manga would would particular conversation manga section even read first post every single anime discussion threads site states anime discussion post discuss manga beyond episode freaking assault even stops one arrows flame arrows finger alone show since saving money make sho vs shinra make look good apparently material assault cut none matters done cheap lame joke please stop acting like fanboy exagerating situations actually shown cheap shits gigglesalso animation quality depend budget canipa already made video days ago actual research stating falls talented animators certain projects show already saves enough animation workload quite often static shots dialogue iturl,-0.9132
1813215,58736677,nether brothers sho shinra go childhood dream saving different story shinra entirety company 8 certainly expect evangelists perfectly ready assault sending completely guard tamaki scene expected fanservice separated facing one upper echelon another tamaki iris vs assault maki vs flail maki scene pure fire sputter flare tenkyo rockets tamaki one weird pervert power mean guy powerful assault assaulted tamaki pervert antics feels wrong levels even getting outdone tactics admitting defeat getting pipe clawed iris tamaki admit funny ngl mice hiding brutality getting plumbed women get scene head awhile awhile good,nether brothers sho shinra go childhood dream saving different story shinra entirety company 8 certainly expect evangelists perfectly ready assault sending completely guard tamaki scene expected fanservice separated facing one upper echelon another tamaki iris vs assault maki vs flail maki scene pure fire sputter flare tenkyo rockets tamaki one weird pervert power mean guy powerful assault assaulted tamaki pervert antics feels wrong levels even getting outdone tactics admitting defeat getting pipe clawed iris tamaki admit funny ngl mice hiding brutality getting plumbed women get scene head awhile awhile good,-0.9538
1813215,58737195,yes weakness exploited order get defeated virgin guy never tasted woman fruits saw pantieshe lost compose never strong begin author made yet another virgin could found harem anime guys remember tamaki soldier right maki example military training obviously strong enough even beat men tamaki trained become nunlike iris expect female nun capable female soldier right captain kind pyrokinetic abilities brawn still stop training hard order useful team one many differences gag character real character also iris something even scored 1 win way stronger enemy someone said could even kill demon infernals obviously assault stronger shinra arthur combined asakusa faced demon infernal even put scratch portrayed huge joke totally takes away weight substance story way grasping straws make terrible cringey scene look good end looing like tryhardi cannot believe amount downgrade guy tell manga wise tamaki got less action saw anime least give credits iris give two fucks goes manga would would particular conversation manga section even read first post every single anime discussion threads site states anime discussion post discuss manga beyond episode freaking assault even stops one arrows flame arrows finger alone show since saving money make sho vs shinra make look good apparently material assault cut none matters done cheap lame joke please stop acting like fanboy exagerating situations actually shown cheap shits gigglesalso animation quality depend budget canipa already made video days ago actual research stating falls talented animators certain projects show already saves enough animation workload quite often static shots dialogue iturl statement captain trains whole different situation thus bad example used statement know obi trains captain powers man charge stronger subordinates explain nun pursue became super stronger totally forget purpose nun fucking story pray tell someone job pray order guide souls dead rest peace obtain strength anyway assault weak think want point trying put mind someone refuses listen stack declining everything lose time pointless continue part discussion least guts admit tamaki iris helpful useless despite believing big deal trying downgradingtheir effort win enemy appeared weak neglect part least damsels distress someone else saved positive development may like exists accepting,yes weakness exploited order get defeated virgin guy never tasted woman fruits saw pantieshe lost compose never strong begin author made yet another virgin could found harem anime guys remember tamaki soldier right maki example military training obviously strong enough even beat men tamaki trained become nunlike iris expect female nun capable female soldier right captain kind pyrokinetic abilities brawn still stop training hard order useful team one many differences gag character real character also iris something even scored 1 win way stronger enemy someone said could even kill demon infernals obviously assault stronger shinra arthur combined asakusa faced demon infernal even put scratch portrayed huge joke totally takes away weight substance story way grasping straws make terrible cringey scene look good end looing like tryhardi cannot believe amount downgrade guy tell manga wise tamaki got less action saw anime least give credits iris give two fucks goes manga would would particular conversation manga section even read first post every single anime discussion threads site states anime discussion post discuss manga beyond episode freaking assault even stops one arrows flame arrows finger alone show since saving money make sho vs shinra make look good apparently material assault cut none matters done cheap lame joke please stop acting like fanboy exagerating situations actually shown cheap shits gigglesalso animation quality depend budget canipa already made video days ago actual research stating falls talented animators certain projects show already saves enough animation workload quite often static shots dialogue iturl statement captain trains whole different situation thus bad example used statement know obi trains captain powers man charge stronger subordinates explain nun pursue became super stronger totally forget purpose nun fucking story pray tell someone job pray order guide souls dead rest peace obtain strength anyway assault weak think want point trying put mind someone refuses listen stack declining everything lose time pointless continue part discussion least guts admit tamaki iris helpful useless despite believing big deal trying downgradingtheir effort win enemy appeared weak neglect part least damsels distress someone else saved positive development may like exists accepting,-0.8183
1813215,58737540,sad choose ruin shows potential tamakis lucky lecher seriously destroyed hype maki fight perfect btw,sad choose ruin shows potential tamakis lucky lecher seriously destroyed hype maki fight perfect btw,-0.7845
1813215,58737548,part assassin abyss tamaki retarded done reached limit anime 1 10 episode made must someone takes seriously youre dude votes full 5 stars every boruto fairytail episode huh,part assassin abyss tamaki retarded done reached limit anime 1 10 episode made must someone takes seriously youre dude votes full 5 stars every boruto fairytail episode huh,-0.6124
1813215,58737732,talk nether day cataclysm makes want know history fire force tamaki fan service moments sighs least iris tamaki took guy maki new weapons awesome fight highlight rats cute 3,talk nether day cataclysm makes want know history fire force tamaki fan service moments sighs least iris tamaki took guy maki new weapons awesome fight highlight rats cute 3,0.6369
1813215,58737831,loved lot maki fought random scrubs animation beautiful smooth butter fight fight tamaki iris kinda hilarious least iris said latom beating living shit person metal pipe also tokyo empire lads decided hell deep enough went even deeper,loved lot maki fought random scrubs animation beautiful smooth butter fight fight tamaki iris kinda hilarious least iris said latom beating living shit person metal pipe also tokyo empire lads decided hell deep enough went even deeper,-0.8173
1813215,58738222,well looks like assault evangelist guy probably virgin chapter anime show guy eating ass wtf chapter 71 oh btw assault guy seeing naked ass well url,well looks like assault evangelist guy probably virgin chapter anime show guy eating ass wtf chapter 71 oh btw assault guy seeing naked ass well url,-0.9287
1813215,58738496,looks like didnt overhype fire blood bullet assault enough people didnt get monster,looks like didnt overhype fire blood bullet assault enough people didnt get monster,-0.068
1813215,58739099,telling tamaki tendency getting sexually abused sheer coincidence given time came favor think even show lows,telling tamaki tendency getting sexually abused sheer coincidence given time came favor think even show lows,-0.34
